,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
182,240.0,240.0,43.0,84.0,0.512,18.0,45.0,0.4,12.0,18.0,0.667,7.0,32.0,39.0,28.0,8.0,8.0,10.0,24.0,116.0,,,0.631,0.619,0.536,0.214,17.9,72.7,47.0,65.1,8.7,17.4,9.8,100.0,125.6,107.2,,,14.0,22.0,1.0,4.0,9.0,0.667,3.0,5.0,1.0,2.0,10.0,11.0,7.0,2.0,2.0,5.0,5.0,33.0,27.6,23.0,1.064,1.0,0.857,2.0,8.4,26.4,17.5,29.5,3.8,9.6,17.9,80.5,222.0,118.0,BOS,116,0,240.0,240.0,34.0,78.0,0.436,8.0,32.0,0.25,23.0,28.0,0.821,12.0,32.0,44.0,18.0,5.0,2.0,16.0,18.0,99.0,,,0.548,0.487,0.41,0.359,27.3,82.1,53.0,52.9,5.4,5.1,15.0,100.0,106.6,124.9,,,9.0,21.0,0.667,2.0,5.0,0.5,10.0,12.0,1.0,4.0,6.0,9.0,6.0,2.0,1.0,4.0,4.0,29.0,24.2,4.0,0.81,0.778,1.0,1.5,99.2,100.0,52.6,34.0,4.4,3.5,33.3,41.4,221.0,132.0,MIA,99,1,2023,2023-05-23,True
183,240.0,240.0,34.0,78.0,0.436,8.0,32.0,0.25,23.0,28.0,0.821,12.0,32.0,44.0,18.0,5.0,2.0,16.0,18.0,99.0,,,0.548,0.487,0.41,0.359,27.3,82.1,53.0,52.9,5.4,5.1,15.0,100.0,106.6,124.9,,,9.0,21.0,0.667,2.0,5.0,0.5,10.0,12.0,1.0,4.0,6.0,9.0,6.0,2.0,1.0,4.0,4.0,29.0,24.2,4.0,0.81,0.778,1.0,1.5,99.2,100.0,52.6,34.0,4.4,3.5,33.3,41.4,221.0,132.0,MIA,99,1,240.0,240.0,43.0,84.0,0.512,18.0,45.0,0.4,12.0,18.0,0.667,7.0,32.0,39.0,28.0,8.0,8.0,10.0,24.0,116.0,,,0.631,0.619,0.536,0.214,17.9,72.7,47.0,65.1,8.7,17.4,9.8,100.0,125.6,107.2,,,14.0,22.0,1.0,4.0,9.0,0.667,3.0,5.0,1.0,2.0,10.0,11.0,7.0,2.0,2.0,5.0,5.0,33.0,27.6,23.0,1.064,1.0,0.857,2.0,8.4,26.4,17.5,29.5,3.8,9.6,17.9,80.5,222.0,118.0,BOS,116,0,2023,2023-05-23,False
184,240.0,240.0,39.0,90.0,0.433,9.0,32.0,0.281,10.0,14.0,0.714,15.0,29.0,44.0,28.0,4.0,2.0,20.0,17.0,97.0,,,0.504,0.483,0.356,0.156,32.6,80.6,53.7,71.8,4.1,3.9,17.2,100.0,100.3,130.2,,,6.0,14.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,4.0,5.0,9.0,5.0,2.0,2.0,4.0,3.0,16.0,15.3,2.0,1.163,1.25,0.714,1.0,17.6,26.2,19.8,38.4,3.9,7.8,30.0,34.1,219.0,136.0,PHO,97,0,240.0,240.0,48.0,85.0,0.565,15.0,34.0,0.441,15.0,21.0,0.714,7.0,31.0,38.0,30.0,9.0,4.0,11.0,20.0,126.0,,,0.669,0.653,0.4,0.247,19.4,67.4,46.3,62.5,9.4,6.9,10.5,100.0,132.3,101.8,,,10.0,15.0,1.0,5.0,7.0,1.0,4.0,6.0,1.0,4.0,14.0,18.0,9.0,2.0,1.0,3.0,4.0,21.0,23.8,26.0,1.008,1.0,0.778,1.5,26.2,56.1,37.2,49.2,9.1,4.3,33.3,31.4,231.0,110.0,DEN,126,1,2023,2023-01-11,False
185,240.0,240.0,48.0,85.0,0.565,15.0,34.0,0.441,15.0,21.0,0.714,7.0,31.0,38.0,30.0,9.0,4.0,11.0,20.0,126.0,,,0.669,0.653,0.4,0.247,19.4,67.4,46.3,62.5,9.4,6.9,10.5,100.0,132.3,101.8,,,10.0,15.0,1.0,5.0,7.0,1.0,4.0,6.0,1.0,4.0,14.0,18.0,9.0,2.0,1.0,3.0,4.0,21.0,23.8,26.0,1.008,1.0,0.778,1.5,26.2,56.1,37.2,49.2,9.1,4.3,33.3,31.4,231.0,110.0,DEN,126,1,240.0,240.0,39.0,90.0,0.433,9.0,32.0,0.281,10.0,14.0,0.714,15.0,29.0,44.0,28.0,4.0,2.0,20.0,17.0,97.0,,,0.504,0.483,0.356,0.156,32.6,80.6,53.7,71.8,4.1,3.9,17.2,100.0,100.3,130.2,,,6.0,14.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,4.0,5.0,9.0,5.0,2.0,2.0,4.0,3.0,16.0,15.3,2.0,1.163,1.25,0.714,1.0,17.6,26.2,19.8,38.4,3.9,7.8,30.0,34.1,219.0,136.0,PHO,97,0,2023,2023-01-11,True
186,240.0,240.0,50.0,107.0,0.467,11.0,34.0,0.324,18.0,23.0,0.783,17.0,31.0,48.0,33.0,7.0,11.0,12.0,18.0,129.0,,,0.551,0.519,0.318,0.215,29.8,64.6,45.7,66.0,6.5,13.9,9.3,100.0,119.8,125.3,,,9.0,19.0,0.667,3.0,7.0,0.75,11.0,12.0,1.0,6.0,8.0,12.0,6.0,3.0,5.0,3.0,3.0,24.0,22.8,6.0,0.833,0.833,0.6,0.706,19.6,36.0,24.7,27.1,4.4,11.8,28.6,25.5,133.0,133.0,SAS,129,0,240.0,240.0,52.0,101.0,0.515,14.0,22.0,0.636,17.0,25.0,0.68,17.0,40.0,57.0,19.0,6.0,8.0,14.0,17.0,135.0,,,0.603,0.584,0.218,0.248,35.4,70.2,54.3,36.5,5.5,11.0,11.1,100.0,124.7,119.2,,,14.0,25.0,0.714,4.0,5.0,1.0,8.0,9.0,0.889,7.0,11.0,18.0,5.0,2.0,3.0,5.0,5.0,38.0,26.5,15.0,0.752,0.75,0.5,0.9,21.5,31.2,25.3,24.8,5.0,6.1,17.6,40.5,172.0,125.0,MEM,135,1,2023,2023-01-11,False
187,240.0,240.0,52.0,101.0,0.515,14.0,22.0,0.636,17.0,25.0,0.68,17.0,40.0,57.0,19.0,6.0,8.0,14.0,17.0,135.0,,,0.603,0.584,0.218,0.248,35.4,70.2,54.3,36.5,5.5,11.0,11.1,100.0,124.7,119.2,,,14.0,25.0,0.714,4.0,5.0,1.0,8.0,9.0,0.889,7.0,11.0,18.0,5.0,2.0,3.0,5.0,5.0,38.0,26.5,15.0,0.752,0.75,0.5,0.9,21.5,31.2,25.3,24.8,5.0,6.1,17.6,40.5,172.0,125.0,MEM,135,1,240.0,240.0,50.0,107.0,0.467,11.0,34.0,0.324,18.0,23.0,0.783,17.0,31.0,48.0,33.0,7.0,11.0,12.0,18.0,129.0,,,0.551,0.519,0.318,0.215,29.8,64.6,45.7,66.0,6.5,13.9,9.3,100.0,119.8,125.3,,,9.0,19.0,0.667,3.0,7.0,0.75,11.0,12.0,1.0,6.0,8.0,12.0,6.0,3.0,5.0,3.0,3.0,24.0,22.8,6.0,0.833,0.833,0.6,0.706,19.6,36.0,24.7,27.1,4.4,11.8,28.6,25.5,133.0,133.0,SAS,129,0,2023,2023-01-11,True
188,240.0,240.0,41.0,91.0,0.451,10.0,35.0,0.286,18.0,24.0,0.75,11.0,28.0,39.0,29.0,9.0,5.0,11.0,21.0,110.0,,,0.542,0.505,0.385,0.264,22.9,84.8,48.1,70.7,9.2,11.1,9.8,100.0,112.2,125.4,,,9.0,21.0,0.8,3.0,11.0,1.0,9.0,10.0,1.0,3.0,7.0,10.0,8.0,3.0,1.0,3.0,6.0,23.0,16.3,6.0,0.911,0.9,0.75,0.8,11.5,36.3,21.1,30.1,5.2,5.7,33.3,34.2,155.0,135.0,NOP,110,0,240.0,240.0,39.0,75.0,0.52,15.0,30.0,0.5,30.0,34.0,0.882,5.0,37.0,42.0,28.0,2.0,5.0,15.0,18.0,123.0,,,0.684,0.62,0.4,0.453,15.2,77.1,51.9,71.8,2.0,8.9,14.3,100.0,125.4,112.2,,,10.0,16.0,1.0,5.0,7.0,1.0,8.0,8.0,1.0,1.0,8.0,9.0,9.0,1.0,2.0,3.0,3.0,30.0,28.5,22.0,1.333,1.333,1.0,1.143,9.8,32.9,21.9,55.2,2.4,12.2,22.2,28.8,258.0,119.0,ORL,123,1,2023,2023-01-20,False
189,240.0,240.0,39.0,75.0,0.52,15.0,30.0,0.5,30.0,34.0,0.882,5.0,37.0,42.0,28.0,2.0,5.0,15.0,18.0,123.0,,,0.684,0.62,0.4,0.453,15.2,77.1,51.9,71.8,2.0,8.9,14.3,100.0,125.4,112.2,,,10.0,16.0,1.0,5.0,7.0,1.0,8.0,8.0,1.0,1.0,8.0,9.0,9.0,1.0,2.0,3.0,3.0,30.0,28.5,22.0,1.333,1.333,1.0,1.143,9.8,32.9,21.9,55.2,2.4,12.2,22.2,28.8,258.0,119.0,ORL,123,1,240.0,240.0,41.0,91.0,0.451,10.0,35.0,0.286,18.0,24.0,0.75,11.0,28.0,39.0,29.0,9.0,5.0,11.0,21.0,110.0,,,0.542,0.505,0.385,0.264,22.9,84.8,48.1,70.7,9.2,11.1,9.8,100.0,112.2,125.4,,,9.0,21.0,0.8,3.0,11.0,1.0,9.0,10.0,1.0,3.0,7.0,10.0,8.0,3.0,1.0,3.0,6.0,23.0,16.3,6.0,0.911,0.9,0.75,0.8,11.5,36.3,21.1,30.1,5.2,5.7,33.3,34.2,155.0,135.0,NOP,110,0,2023,2023-01-20,True
190,240.0,240.0,42.0,84.0,0.5,11.0,29.0,0.379,16.0,20.0,0.8,10.0,39.0,49.0,26.0,3.0,6.0,17.0,22.0,111.0,,,0.598,0.565,0.345,0.238,26.3,84.8,58.3,61.9,3.1,11.8,15.5,100.0,113.2,122.4,,,10.0,16.0,0.833,5.0,8.0,1.0,6.0,8.0,1.0,4.0,11.0,12.0,7.0,2.0,3.0,5.0,6.0,26.0,22.1,6.0,0.838,0.833,1.0,0.667,29.2,40.4,26.4,47.8,3.3,9.9,24.4,38.2,147.0,129.0,NOP,111,0,240.0,240.0,41.0,86.0,0.477,15.0,35.0,0.429,23.0,28.0,0.821,7.0,28.0,35.0,26.0,9.0,6.0,10.0,22.0,120.0,,,0.61,0.564,0.407,0.326,15.2,73.7,41.7,63.4,9.1,10.9,9.2,100.0,121.8,112.7,,,15.0,24.0,1.0,5.0,9.0,1.0,10.0,10.0,1.0,2.0,9.0,11.0,8.0,2.0,1.0,4.0,5.0,42.0,34.5,12.0,1.5,1.5,1.0,0.526,13.0,31.7,17.5,32.4,8.1,10.9,17.0,40.3,300.0,122.0,PHI,120,1,2023,2023-01-02,False
191,240.0,240.0,41.0,86.0,0.477,15.0,35.0,0.429,23.0,28.0,0.821,7.0,28.0,35.0,26.0,9.0,6.0,10.0,22.0,120.0,,,0.61,0.564,0.407,0.326,15.2,73.7,41.7,63.4,9.1,10.9,9.2,100.0,121.8,112.7,,,15.0,24.0,1.0,5.0,9.0,1.0,10.0,10.0,1.0,2.0,9.0,11.0,8.0,2.0,1.0,4.0,5.0,42.0,34.5,12.0,1.5,1.5,1.0,0.526,13.0,31.7,17.5,32.4,8.1,10.9,17.0,40.3,300.0,122.0,PHI,120,1,240.0,240.0,42.0,84.0,0.5,11.0,29.0,0.379,16.0,20.0,0.8,10.0,39.0,49.0,26.0,3.0,6.0,17.0,22.0,111.0,,,0.598,0.565,0.345,0.238,26.3,84.8,58.3,61.9,3.1,11.8,15.5,100.0,113.2,122.4,,,10.0,16.0,0.833,5.0,8.0,1.0,6.0,8.0,1.0,4.0,11.0,12.0,7.0,2.0,3.0,5.0,6.0,26.0,22.1,6.0,0.838,0.833,1.0,0.667,29.2,40.4,26.4,47.8,3.3,9.9,24.4,38.2,147.0,129.0,NOP,111,0,2023,2023-01-02,True
192,240.0,240.0,38.0,90.0,0.422,17.0,47.0,0.362,17.0,24.0,0.708,13.0,30.0,43.0,29.0,13.0,1.0,14.0,17.0,110.0,,,0.547,0.517,0.522,0.267,26.0,81.1,49.4,76.3,13.0,2.6,12.2,100.0,109.8,122.7,,,7.0,15.0,0.583,5.0,11.0,0.667,6.0,7.0,1.0,4.0,5.0,8.0,5.0,3.0,1.0,3.0,4.0,22.0,19.0,5.0,0.729,0.75,1.0,1.2,18.9,34.4,25.3,34.2,6.3,8.1,29.1,29.5,150.0,130.0,ORL,110,0,240.0,240.0,45.0,83.0,0.542,18.0,44.0,0.409,15.0,20.0,0.75,7.0,37.0,44.0,30.0,10.0,3.0,18.0,20.0,123.0,,,0.67,0.651,0.53,0.241,18.9,74.0,50.6,66.7,10.0,7.0,16.4,100.0,122.7,109.8,,,9.0,17.0,1.0,5.0,11.0,1.0,5.0,6.0,1.0,2.0,5.0,7.0,8.0,2.0,1.0,6.0,4.0,24.0,16.9,13.0,1.082,1.143,1.0,2.0,32.8,53.6,30.8,53.3,9.6,10.5,50.0,33.9,179.0,118.0,MIA,123,1,2023,2023-04-09,False
193,240.0,240.0,45.0,83.0,0.542,18.0,44.0,0.409,15.0,20.0,0.75,7.0,37.0,44.0,30.0,10.0,3.0,18.0,20.0,123.0,,,0.67,0.651,0.53,0.241,18.9,74.0,50.6,66.7,10.0,7.0,16.4,100.0,122.7,109.8,,,9.0,17.0,1.0,5.0,11.0,1.0,5.0,6.0,1.0,2.0,5.0,7.0,8.0,2.0,1.0,6.0,4.0,24.0,16.9,13.0,1.082,1.143,1.0,2.0,32.8,53.6,30.8,53.3,9.6,10.5,50.0,33.9,179.0,118.0,MIA,123,1,240.0,240.0,38.0,90.0,0.422,17.0,47.0,0.362,17.0,24.0,0.708,13.0,30.0,43.0,29.0,13.0,1.0,14.0,17.0,110.0,,,0.547,0.517,0.522,0.267,26.0,81.1,49.4,76.3,13.0,2.6,12.2,100.0,109.8,122.7,,,7.0,15.0,0.583,5.0,11.0,0.667,6.0,7.0,1.0,4.0,5.0,8.0,5.0,3.0,1.0,3.0,4.0,22.0,19.0,5.0,0.729,0.75,1.0,1.2,18.9,34.4,25.3,34.2,6.3,8.1,29.1,29.5,150.0,130.0,ORL,110,0,2023,2023-04-09,True
194,240.0,240.0,43.0,87.0,0.494,9.0,30.0,0.3,21.0,27.0,0.778,14.0,33.0,47.0,23.0,3.0,5.0,11.0,14.0,116.0,,,0.587,0.546,0.345,0.31,31.8,84.6,56.6,53.5,3.2,9.1,10.0,100.0,123.1,117.8,,,13.0,23.0,1.0,3.0,8.0,0.5,6.0,7.0,1.0,3.0,8.0,11.0,8.0,2.0,2.0,2.0,3.0,31.0,22.6,30.0,1.015,1.0,1.0,0.8,18.9,31.9,20.6,36.4,3.1,10.1,22.5,45.2,182.0,124.0,SAC,116,0,240.0,240.0,43.0,89.0,0.483,11.0,34.0,0.324,14.0,18.0,0.778,6.0,30.0,36.0,26.0,9.0,3.0,7.0,20.0,111.0,,,0.573,0.545,0.382,0.202,15.4,68.2,43.4,60.5,9.5,5.3,6.7,100.0,117.2,122.5,,,11.0,25.0,1.0,4.0,9.0,0.667,8.0,9.0,1.0,3.0,8.0,8.0,9.0,2.0,1.0,2.0,4.0,32.0,27.9,18.0,1.0,1.0,1.0,0.5,15.7,24.0,14.7,41.5,4.6,5.1,23.7,38.3,208.0,129.0,LAL,111,1,2023,2023-01-18,True
195,240.0,240.0,43.0,89.0,0.483,11.0,34.0,0.324,14.0,18.0,0.778,6.0,30.0,36.0,26.0,9.0,3.0,7.0,20.0,111.0,,,0.573,0.545,0.382,0.202,15.4,68.2,43.4,60.5,9.5,5.3,6.7,100.0,117.2,122.5,,,11.0,25.0,1.0,4.0,9.0,0.667,8.0,9.0,1.0,3.0,8.0,8.0,9.0,2.0,1.0,2.0,4.0,32.0,27.9,18.0,1.0,1.0,1.0,0.5,15.7,24.0,14.7,41.5,4.6,5.1,23.7,38.3,208.0,129.0,LAL,111,1,240.0,240.0,43.0,87.0,0.494,9.0,30.0,0.3,21.0,27.0,0.778,14.0,33.0,47.0,23.0,3.0,5.0,11.0,14.0,116.0,,,0.587,0.546,0.345,0.31,31.8,84.6,56.6,53.5,3.2,9.1,10.0,100.0,123.1,117.8,,,13.0,23.0,1.0,3.0,8.0,0.5,6.0,7.0,1.0,3.0,8.0,11.0,8.0,2.0,2.0,2.0,3.0,31.0,22.6,30.0,1.015,1.0,1.0,0.8,18.9,31.9,20.6,36.4,3.1,10.1,22.5,45.2,182.0,124.0,SAC,116,0,2023,2023-01-18,False
196,240.0,240.0,33.0,69.0,0.478,4.0,20.0,0.2,20.0,27.0,0.741,5.0,34.0,39.0,15.0,3.0,1.0,16.0,22.0,90.0,,,0.556,0.507,0.29,0.391,15.6,77.3,51.3,45.5,3.3,2.4,16.5,100.0,99.7,127.4,,,9.0,14.0,0.75,2.0,6.0,0.667,6.0,6.0,1.0,2.0,9.0,11.0,4.0,2.0,1.0,4.0,3.0,20.0,14.4,2.0,0.833,0.833,1.0,0.857,11.6,49.7,28.8,23.6,4.1,3.5,53.2,28.8,147.0,134.0,MIA,90,0,240.0,240.0,37.0,80.0,0.463,18.0,38.0,0.474,23.0,28.0,0.821,10.0,27.0,37.0,21.0,7.0,1.0,10.0,22.0,115.0,,,0.623,0.575,0.475,0.35,22.7,84.4,48.7,56.8,7.8,2.0,9.8,100.0,128.1,100.3,,,12.0,24.0,1.0,5.0,10.0,1.0,6.0,8.0,1.0,3.0,11.0,12.0,7.0,2.0,1.0,3.0,5.0,34.0,27.7,33.0,1.071,1.25,0.857,1.0,12.0,43.6,20.0,40.8,5.6,3.5,50.0,39.6,205.0,107.0,DAL,115,1,2023,2023-01-20,False
197,240.0,240.0,37.0,80.0,0.463,18.0,38.0,0.474,23.0,28.0,0.821,10.0,27.0,37.0,21.0,7.0,1.0,10.0,22.0,115.0,,,0.623,0.575,0.475,0.35,22.7,84.4,48.7,56.8,7.8,2.0,9.8,100.0,128.1,100.3,,,12.0,24.0,1.0,5.0,10.0,1.0,6.0,8.0,1.0,3.0,11.0,12.0,7.0,2.0,1.0,3.0,5.0,34.0,27.7,33.0,1.071,1.25,0.857,1.0,12.0,43.6,20.0,40.8,5.6,3.5,50.0,39.6,205.0,107.0,DAL,115,1,240.0,240.0,33.0,69.0,0.478,4.0,20.0,0.2,20.0,27.0,0.741,5.0,34.0,39.0,15.0,3.0,1.0,16.0,22.0,90.0,,,0.556,0.507,0.29,0.391,15.6,77.3,51.3,45.5,3.3,2.4,16.5,100.0,99.7,127.4,,,9.0,14.0,0.75,2.0,6.0,0.667,6.0,6.0,1.0,2.0,9.0,11.0,4.0,2.0,1.0,4.0,3.0,20.0,14.4,2.0,0.833,0.833,1.0,0.857,11.6,49.7,28.8,23.6,4.1,3.5,53.2,28.8,147.0,134.0,MIA,90,0,2023,2023-01-20,True
198,240.0,240.0,47.0,95.0,0.495,15.0,34.0,0.441,12.0,18.0,0.667,8.0,35.0,43.0,30.0,6.0,10.0,14.0,15.0,121.0,,,0.588,0.574,0.358,0.189,17.0,74.5,45.7,63.8,5.7,13.3,12.0,100.0,114.1,109.4,,,13.0,26.0,0.833,5.0,10.0,0.833,3.0,6.0,1.0,4.0,8.0,11.0,11.0,2.0,4.0,6.0,4.0,34.0,22.9,10.0,0.893,0.875,0.75,0.667,18.8,32.9,25.8,38.8,4.2,11.8,42.9,36.7,185.0,117.0,BOS,121,0,240.0,240.0,49.0,100.0,0.49,7.0,25.0,0.28,11.0,14.0,0.786,12.0,39.0,51.0,25.0,6.0,3.0,13.0,20.0,116.0,,,0.546,0.525,0.25,0.14,25.5,83.0,54.3,51.0,5.7,4.9,10.9,100.0,109.4,114.1,,,8.0,18.0,0.714,4.0,9.0,0.667,4.0,5.0,1.0,4.0,8.0,12.0,5.0,2.0,2.0,3.0,3.0,18.0,18.0,6.0,0.825,0.857,0.643,0.714,16.6,100.0,82.8,21.9,4.6,5.5,100.0,33.4,165.0,117.0,SAS,116,1,2023,2023-01-07,True
199,240.0,240.0,49.0,100.0,0.49,7.0,25.0,0.28,11.0,14.0,0.786,12.0,39.0,51.0,25.0,6.0,3.0,13.0,20.0,116.0,,,0.546,0.525,0.25,0.14,25.5,83.0,54.3,51.0,5.7,4.9,10.9,100.0,109.4,114.1,,,8.0,18.0,0.714,4.0,9.0,0.667,4.0,5.0,1.0,4.0,8.0,12.0,5.0,2.0,2.0,3.0,3.0,18.0,18.0,6.0,0.825,0.857,0.643,0.714,16.6,100.0,82.8,21.9,4.6,5.5,100.0,33.4,165.0,117.0,SAS,116,1,240.0,240.0,47.0,95.0,0.495,15.0,34.0,0.441,12.0,18.0,0.667,8.0,35.0,43.0,30.0,6.0,10.0,14.0,15.0,121.0,,,0.588,0.574,0.358,0.189,17.0,74.5,45.7,63.8,5.7,13.3,12.0,100.0,114.1,109.4,,,13.0,26.0,0.833,5.0,10.0,0.833,3.0,6.0,1.0,4.0,8.0,11.0,11.0,2.0,4.0,6.0,4.0,34.0,22.9,10.0,0.893,0.875,0.75,0.667,18.8,32.9,25.8,38.8,4.2,11.8,42.9,36.7,185.0,117.0,BOS,121,0,2023,2023-01-07,False
200,240.0,240.0,44.0,93.0,0.473,11.0,31.0,0.355,10.0,17.0,0.588,15.0,22.0,37.0,23.0,11.0,0.0,16.0,22.0,109.0,,,0.542,0.532,0.333,0.183,28.8,75.9,45.7,52.3,11.0,0.0,13.7,100.0,109.1,121.1,,,9.0,20.0,0.625,2.0,7.0,1.0,3.0,6.0,1.0,4.0,6.0,9.0,7.0,5.0,0.0,5.0,5.0,21.0,15.6,4.0,0.672,0.643,1.0,0.8,12.4,36.8,19.7,28.5,6.8,0.0,26.3,32.8,133.0,129.0,DET,109,0,240.0,240.0,45.0,81.0,0.556,9.0,24.0,0.375,22.0,26.0,0.846,7.0,37.0,44.0,27.0,8.0,4.0,18.0,16.0,121.0,,,0.654,0.611,0.296,0.321,24.1,71.2,54.3,60.0,8.0,6.5,16.3,100.0,121.1,109.1,,,11.0,18.0,1.0,3.0,4.0,1.0,5.0,6.0,1.0,4.0,12.0,16.0,7.0,2.0,3.0,5.0,3.0,25.0,20.3,15.0,1.5,1.5,1.0,1.0,20.5,34.2,29.3,32.4,3.0,7.2,35.7,31.2,189.0,119.0,SAS,121,1,2023,2023-01-06,False
201,240.0,240.0,45.0,81.0,0.556,9.0,24.0,0.375,22.0,26.0,0.846,7.0,37.0,44.0,27.0,8.0,4.0,18.0,16.0,121.0,,,0.654,0.611,0.296,0.321,24.1,71.2,54.3,60.0,8.0,6.5,16.3,100.0,121.1,109.1,,,11.0,18.0,1.0,3.0,4.0,1.0,5.0,6.0,1.0,4.0,12.0,16.0,7.0,2.0,3.0,5.0,3.0,25.0,20.3,15.0,1.5,1.5,1.0,1.0,20.5,34.2,29.3,32.4,3.0,7.2,35.7,31.2,189.0,119.0,SAS,121,1,240.0,240.0,44.0,93.0,0.473,11.0,31.0,0.355,10.0,17.0,0.588,15.0,22.0,37.0,23.0,11.0,0.0,16.0,22.0,109.0,,,0.542,0.532,0.333,0.183,28.8,75.9,45.7,52.3,11.0,0.0,13.7,100.0,109.1,121.1,,,9.0,20.0,0.625,2.0,7.0,1.0,3.0,6.0,1.0,4.0,6.0,9.0,7.0,5.0,0.0,5.0,5.0,21.0,15.6,4.0,0.672,0.643,1.0,0.8,12.4,36.8,19.7,28.5,6.8,0.0,26.3,32.8,133.0,129.0,DET,109,0,2023,2023-01-06,True
202,240.0,240.0,43.0,82.0,0.524,11.0,26.0,0.423,15.0,25.0,0.6,2.0,32.0,34.0,27.0,10.0,6.0,13.0,34.0,112.0,,,0.602,0.591,0.317,0.305,5.1,72.7,41.0,62.8,9.7,10.5,12.3,100.0,108.3,113.1,,,11.0,27.0,1.0,4.0,8.0,1.0,6.0,6.0,1.0,1.0,11.0,11.0,7.0,4.0,3.0,4.0,5.0,30.0,25.3,7.0,1.333,1.333,1.0,2.0,7.9,34.0,18.0,45.4,7.9,20.7,42.9,44.3,154.0,123.0,BRK,112,0,240.0,240.0,39.0,85.0,0.459,11.0,28.0,0.393,28.0,41.0,0.683,12.0,37.0,49.0,30.0,4.0,3.0,16.0,23.0,117.0,,,0.568,0.524,0.329,0.482,27.3,94.9,59.0,76.9,3.9,5.4,13.4,100.0,113.7,108.8,,,11.0,20.0,0.667,3.0,6.0,1.0,9.0,10.0,1.0,4.0,12.0,14.0,9.0,1.0,2.0,4.0,5.0,28.0,21.4,9.0,0.83,0.833,0.714,1.333,17.3,46.8,27.9,58.0,2.1,7.9,29.3,32.8,146.0,113.0,PHO,117,1,2023,2023-01-19,False
203,240.0,240.0,39.0,85.0,0.459,11.0,28.0,0.393,28.0,41.0,0.683,12.0,37.0,49.0,30.0,4.0,3.0,16.0,23.0,117.0,,,0.568,0.524,0.329,0.482,27.3,94.9,59.0,76.9,3.9,5.4,13.4,100.0,113.7,108.8,,,11.0,20.0,0.667,3.0,6.0,1.0,9.0,10.0,1.0,4.0,12.0,14.0,9.0,1.0,2.0,4.0,5.0,28.0,21.4,9.0,0.83,0.833,0.714,1.333,17.3,46.8,27.9,58.0,2.1,7.9,29.3,32.8,146.0,113.0,PHO,117,1,240.0,240.0,43.0,82.0,0.524,11.0,26.0,0.423,15.0,25.0,0.6,2.0,32.0,34.0,27.0,10.0,6.0,13.0,34.0,112.0,,,0.602,0.591,0.317,0.305,5.1,72.7,41.0,62.8,9.7,10.5,12.3,100.0,108.3,113.1,,,11.0,27.0,1.0,4.0,8.0,1.0,6.0,6.0,1.0,1.0,11.0,11.0,7.0,4.0,3.0,4.0,5.0,30.0,25.3,7.0,1.333,1.333,1.0,2.0,7.9,34.0,18.0,45.4,7.9,20.7,42.9,44.3,154.0,123.0,BRK,112,0,2023,2023-01-19,True
